,Country,Year,Grain,Direction
4299,Other Europe,1900,corn,export
4300,Other Europe,2001,corn,export
4301,Other Europe,2002,corn,export
4302,Other Europe,2003,corn,export
4303,Other Europe,2004,corn,export
4304,Other Europe,2005,corn,export
4305,Other Europe,2006,corn,export
4306,Other Europe,2007,corn,export
4307,Other Europe,2008,corn,export
4308,Other Europe,2009,corn,export
4309,Other Europe,2010,corn,export
4310,Other Europe,2011,corn,export
4311,Other Europe,2012,corn,export
4312,Other Europe,2013,corn,export
4313,Other Europe,2014,corn,export
4314,Other Europe,2015,corn,export
4321,Bangladesh,1990,corn,export
4322,Bangladesh,1991,corn,export
4323,Bangladesh,1992,corn,export
4324,Bangladesh,1993,corn,export
4325,Bangladesh,1994,corn,export
4326,Bangladesh,1995,corn,export
4327,Bangladesh,1996,corn,export
4328,Bangladesh,1997,corn,export
4329,Bangladesh,1998,corn,export
4330,Bangladesh,1999,corn,export
4331,Bangladesh,1900,corn,export
4332,Bangladesh,2001,corn,export
4333,Bangladesh,2002,corn,export
4334,Bangladesh,2003,corn,export
4335,Bangladesh,2004,corn,export
4336,Bangladesh,2005,corn,export
4337,Bangladesh,2006,corn,export
4338,Bangladesh,2007,corn,export
4339,Bangladesh,2008,corn,export
4340,Bangladesh,2009,corn,export
4341,Bangladesh,2010,corn,export
4342,Bangladesh,2011,corn,export
4343,Bangladesh,2012,corn,export
4344,Bangladesh,2013,corn,export
4345,Bangladesh,2014,corn,export
4346,Bangladesh,2015,corn,export
4353,India,1990,corn,export
4354,India,1991,corn,export
4355,India,1992,corn,export
4356,India,1993,corn,export
4357,India,1994,corn,export
4358,India,1995,corn,export
4359,India,1996,corn,export
4360,India,1997,corn,export
4361,India,1998,corn,export
4362,India,1999,corn,export
4363,India,1900,corn,export
4364,India,2001,corn,export
4365,India,2002,corn,export
4366,India,2003,corn,export
4367,India,2004,corn,export
4368,India,2005,corn,export
4369,India,2006,corn,export
4370,India,2007,corn,export
4371,India,2008,corn,export
4372,India,2009,corn,export
4373,India,2010,corn,export
4374,India,2011,corn,export
4375,India,2012,corn,export
4376,India,2013,corn,export
4377,India,2014,corn,export
4378,India,2015,corn,export
4385,Australia,1990,corn,export
4386,Australia,1991,corn,export
4387,Australia,1992,corn,export
4388,Australia,1993,corn,export
4389,Australia,1994,corn,export
4390,Australia,1995,corn,export
4391,Australia,1996,corn,export
4392,Australia,1997,corn,export
4393,Australia,1998,corn,export
4394,Australia,1999,corn,export
4395,Australia,1900,corn,export
4396,Australia,2001,corn,export
4397,Australia,2002,corn,export
4398,Australia,2003,corn,export
4399,Australia,2004,corn,export
4400,Australia,2005,corn,export
4401,Australia,2006,corn,export
4402,Australia,2007,corn,export
4403,Australia,2008,corn,export
4404,Australia,2009,corn,export
4405,Australia,2010,corn,export
4406,Australia,2011,corn,export
4407,Australia,2012,corn,export
4408,Australia,2013,corn,export
4409,Australia,2014,corn,export
4410,Australia,2015,corn,export
4417,Bermuda,1990,corn,export
4418,Bermuda,1991,corn,export
4419,Bermuda,1992,corn,export
4420,Bermuda,1993,corn,export
4421,Bermuda,1994,corn,export
4422,Bermuda,1995,corn,export
4423,Bermuda,1996,corn,export
4424,Bermuda,1997,corn,export
4425,Bermuda,1998,corn,export
4426,Bermuda,1999,corn,export
4427,Bermuda,1900,corn,export
4428,Bermuda,2001,corn,export
4429,Bermuda,2002,corn,export
4430,Bermuda,2003,corn,export
4431,Bermuda,2004,corn,export
4432,Bermuda,2005,corn,export
4433,Bermuda,2006,corn,export
4434,Bermuda,2007,corn,export
4435,Bermuda,2008,corn,export
4436,Bermuda,2009,corn,export
4437,Bermuda,2010,corn,export
4438,Bermuda,2011,corn,export
4439,Bermuda,2012,corn,export
4440,Bermuda,2013,corn,export
4441,Bermuda,2014,corn,export
4442,Bermuda,2015,corn,export
4449,Bolivia,1990,corn,export
4450,Bolivia,1991,corn,export
4451,Bolivia,1992,corn,export
4452,Bolivia,1993,corn,export
4453,Bolivia,1994,corn,export
4454,Bolivia,1995,corn,export
4455,Bolivia,1996,corn,export
4456,Bolivia,1997,corn,export
4457,Bolivia,1998,corn,export
4458,Bolivia,1999,corn,export
4459,Bolivia,1900,corn,export
4460,Bolivia,2001,corn,export
4461,Bolivia,2002,corn,export
4462,Bolivia,2003,corn,export
4463,Bolivia,2004,corn,export
4464,Bolivia,2005,corn,export
4465,Bolivia,2006,corn,export
4466,Bolivia,2007,corn,export
4467,Bolivia,2008,corn,export
4468,Bolivia,2009,corn,export
4469,Bolivia,2010,corn,export
4470,Bolivia,2011,corn,export
4471,Bolivia,2012,corn,export
4472,Bolivia,2013,corn,export
4473,Bolivia,2014,corn,export
4474,Bolivia,2015,corn,export
4481,Iran,1990,corn,export
4482,Iran,1991,corn,export
4483,Iran,1992,corn,export
4484,Iran,1993,corn,export
4485,Iran,1994,corn,export
4486,Iran,1995,corn,export
4487,Iran,1996,corn,export
4488,Iran,1997,corn,export
4489,Iran,1998,corn,export
4490,Iran,1999,corn,export
4491,Iran,1900,corn,export
4492,Iran,2001,corn,export
4493,Iran,2002,corn,export
4494,Iran,2003,corn,export
4495,Iran,2004,corn,export
4496,Iran,2005,corn,export
4497,Iran,2006,corn,export
4498,Iran,2007,corn,export
4499,Iran,2008,corn,export
4500,Iran,2009,corn,export
4501,Iran,2010,corn,export
4502,Iran,2011,corn,export
4503,Iran,2012,corn,export
4504,Iran,2013,corn,export
4505,Iran,2014,corn,export
4506,Iran,2015,corn,export
4513,Paraguay,1990,corn,export
4514,Paraguay,1991,corn,export
4515,Paraguay,1992,corn,export
4516,Paraguay,1993,corn,export
4517,Paraguay,1994,corn,export
4518,Paraguay,1995,corn,export
4519,Paraguay,1996,corn,export
4520,Paraguay,1997,corn,export
4521,Paraguay,1998,corn,export
4522,Paraguay,1999,corn,export
4523,Paraguay,1900,corn,export
4524,Paraguay,2001,corn,export
4525,Paraguay,2002,corn,export
4526,Paraguay,2003,corn,export
4527,Paraguay,2004,corn,export
4528,Paraguay,2005,corn,export
4529,Paraguay,2006,corn,export
4530,Paraguay,2007,corn,export
4531,Paraguay,2008,corn,export
4532,Paraguay,2009,corn,export
4533,Paraguay,2010,corn,export
4534,Paraguay,2011,corn,export
4535,Paraguay,2012,corn,export
4536,Paraguay,2013,corn,export
4537,Paraguay,2014,corn,export
4538,Paraguay,2015,corn,export
4545,Qatar,1990,corn,export
4546,Qatar,1991,corn,export
4547,Qatar,1992,corn,export
4548,Qatar,1993,corn,export
4549,Qatar,1994,corn,export
4550,Qatar,1995,corn,export
4551,Qatar,1996,corn,export
4552,Qatar,1997,corn,export
4553,Qatar,1998,corn,export
4554,Qatar,1999,corn,export
4555,Qatar,1900,corn,export
4556,Qatar,2001,corn,export
4557,Qatar,2002,corn,export
4558,Qatar,2003,corn,export
4559,Qatar,2004,corn,export
4560,Qatar,2005,corn,export
4561,Qatar,2006,corn,export
4562,Qatar,2007,corn,export
4563,Qatar,2008,corn,export
4564,Qatar,2009,corn,export
4565,Qatar,2010,corn,export
4566,Qatar,2011,corn,export
4567,Qatar,2012,corn,export
4568,Qatar,2013,corn,export
4569,Qatar,2014,corn,export
4570,Qatar,2015,corn,export
4577,Sri Lanka,1990,corn,export
4578,Sri Lanka,1991,corn,export
4579,Sri Lanka,1992,corn,export
4580,Sri Lanka,1993,corn,export
4581,Sri Lanka,1994,corn,export
4582,Sri Lanka,1995,corn,export
4583,Sri Lanka,1996,corn,export
4584,Sri Lanka,1997,corn,export
4585,Sri Lanka,1998,corn,export
4586,Sri Lanka,1999,corn,export
4587,Sri Lanka,1900,corn,export
4588,Sri Lanka,2001,corn,export
4589,Sri Lanka,2002,corn,export
4590,Sri Lanka,2003,corn,export
4591,Sri Lanka,2004,corn,export
4592,Sri Lanka,2005,corn,export
4593,Sri Lanka,2006,corn,export
4594,Sri Lanka,2007,corn,export
4595,Sri Lanka,2008,corn,export
4596,Sri Lanka,2009,corn,export
4597,Sri Lanka,2010,corn,export
4598,Sri Lanka,2011,corn,export
4599,Sri Lanka,2012,corn,export
4600,Sri Lanka,2013,corn,export
4601,Sri Lanka,2014,corn,export
4602,Sri Lanka,2015,corn,export
4609,Uruguay,1990,corn,export
4610,Uruguay,1991,corn,export
4611,Uruguay,1992,corn,export
4612,Uruguay,1993,corn,export
4613,Uruguay,1994,corn,export
4614,Uruguay,1995,corn,export
4615,Uruguay,1996,corn,export
4616,Uruguay,1997,corn,export
4617,Uruguay,1998,corn,export
4618,Uruguay,1999,corn,export
4619,Uruguay,1900,corn,export
4620,Uruguay,2001,corn,export
4621,Uruguay,2002,corn,export
4622,Uruguay,2003,corn,export
4623,Uruguay,2004,corn,export
4624,Uruguay,2005,corn,export
4625,Uruguay,2006,corn,export
4626,Uruguay,2007,corn,export
4627,Uruguay,2008,corn,export
4628,Uruguay,2009,corn,export
4629,Uruguay,2010,corn,export
4630,Uruguay,2011,corn,export
4631,Uruguay,2012,corn,export
4632,Uruguay,2013,corn,export
4633,Uruguay,2014,corn,export
4634,Uruguay,2015,corn,export
4641,Canada,1990,malting barley,export
4642,Canada,1991,malting barley,export
4643,Canada,1992,malting barley,export
4644,Canada,1993,malting barley,export
4645,Canada,1994,malting barley,export
4646,Canada,1995,malting barley,export
4647,Canada,1996,malting barley,export
4648,Canada,1997,malting barley,export
4649,Canada,1998,malting barley,export
4650,Canada,1999,malting barley,export
4651,Canada,1900,malting barley,export
4652,Canada,2001,malting barley,export
4653,Canada,2002,malting barley,export
4654,Canada,2003,malting barley,export
4655,Canada,2004,malting barley,export
4656,Canada,2005,malting barley,export
4657,Canada,2006,malting barley,export
4658,Canada,2007,malting barley,export
4659,Canada,2008,malting barley,export
4660,Canada,2009,malting barley,export
4661,Canada,2010,malting barley,export
4662,Canada,2011,malting barley,export
4663,Canada,2012,malting barley,export
4664,Canada,2013,malting barley,export
4665,Canada,2014,malting barley,export
4666,Canada,2015,malting barley,export
4674,South Korea,1990,malting barley,export
4675,South Korea,1991,malting barley,export
4676,South Korea,1992,malting barley,export
4677,South Korea,1993,malting barley,export
4678,South Korea,1994,malting barley,export
4679,South Korea,1995,malting barley,export
4680,South Korea,1996,malting barley,export
4681,South Korea,1997,malting barley,export
4682,South Korea,1998,malting barley,export
4683,South Korea,1999,malting barley,export
4684,South Korea,1900,malting barley,export
4685,South Korea,2001,malting barley,export
4686,South Korea,2002,malting barley,export
4687,South Korea,2003,malting barley,export
4688,South Korea,2004,malting barley,export
4689,South Korea,2005,malting barley,export
4690,South Korea,2006,malting barley,export
4691,South Korea,2007,malting barley,export
4692,South Korea,2008,malting barley,export
4693,South Korea,2009,malting barley,export
4694,South Korea,2010,malting barley,export
4695,South Korea,2011,malting barley,export
4696,South Korea,2012,malting barley,export
4697,South Korea,2013,malting barley,export
4698,South Korea,2014,malting barley,export
4699,South Korea,2015,malting barley,export
4707,European Union,1990,malting barley,export
4708,European Union,1991,malting barley,export
4709,European Union,1992,malting barley,export
4710,European Union,1993,malting barley,export
4711,European Union,1994,malting barley,export
4712,European Union,1995,malting barley,export
4713,European Union,1996,malting barley,export
4714,European Union,1997,malting barley,export
4715,European Union,1998,malting barley,export
4716,European Union,1999,malting barley,export
4717,European Union,1900,malting barley,export
4718,European Union,2001,malting barley,export
4719,European Union,2002,malting barley,export
4720,European Union,2003,malting barley,export
4721,European Union,2004,malting barley,export
4722,European Union,2005,malting barley,export
4723,European Union,2006,malting barley,export
4724,European Union,2007,malting barley,export
4725,European Union,2008,malting barley,export
4726,European Union,2009,malting barley,export
4727,European Union,2010,malting barley,export
4728,European Union,2011,malting barley,export
4729,European Union,2012,malting barley,export
4730,European Union,2013,malting barley,export
4731,European Union,2014,malting barley,export
4732,European Union,2015,malting barley,export
4740,Chile,1990,malting barley,export
4741,Chile,1991,malting barley,export
4742,Chile,1992,malting barley,export
4743,Chile,1993,malting barley,export
4744,Chile,1994,malting barley,export
4745,Chile,1995,malting barley,export
4746,Chile,1996,malting barley,export
4747,Chile,1997,malting barley,export
4748,Chile,1998,malting barley,export
4749,Chile,1999,malting barley,export
4750,Chile,1900,malting barley,export
4751,Chile,2001,malting barley,export
4752,Chile,2002,malting barley,export
4753,Chile,2003,malting barley,export
4754,Chile,2004,malting barley,export
4755,Chile,2005,malting barley,export
4756,Chile,2006,malting barley,export
4757,Chile,2007,malting barley,export
4758,Chile,2008,malting barley,export
4759,Chile,2009,malting barley,export
4760,Chile,2010,malting barley,export
4761,Chile,2011,malting barley,export
4762,Chile,2012,malting barley,export
4763,Chile,2013,malting barley,export
4764,Chile,2014,malting barley,export
4765,Chile,2015,malting barley,export
4773,China,1990,malting barley,export
4774,China,1991,malting barley,export
4775,China,1992,malting barley,export
4776,China,1993,malting barley,export
4777,China,1994,malting barley,export
4778,China,1995,malting barley,export
4779,China,1996,malting barley,export
4780,China,1997,malting barley,export
4781,China,1998,malting barley,export
4782,China,1999,malting barley,export
4783,China,1900,malting barley,export
4784,China,2001,malting barley,export
4785,China,2002,malting barley,export
4786,China,2003,malting barley,export
4787,China,2004,malting barley,export
4788,China,2005,malting barley,export
4789,China,2006,malting barley,export
4790,China,2007,malting barley,export
4791,China,2008,malting barley,export
4792,China,2009,malting barley,export
4793,China,2010,malting barley,export
4794,China,2011,malting barley,export
4795,China,2012,malting barley,export
4796,China,2013,malting barley,export
4797,China,2014,malting barley,export
4798,China,2015,malting barley,export
4806,India,1990,malting barley,export
4807,India,1991,malting barley,export
4808,India,1992,malting barley,export
4809,India,1993,malting barley,export
4810,India,1994,malting barley,export
4811,India,1995,malting barley,export
4812,India,1996,malting barley,export
4813,India,1997,malting barley,export
4814,India,1998,malting barley,export
4815,India,1999,malting barley,export
4816,India,1900,malting barley,export
4817,India,2001,malting barley,export
4818,India,2002,malting barley,export
4819,India,2003,malting barley,export
4820,India,2004,malting barley,export
4821,India,2005,malting barley,export
4822,India,2006,malting barley,export
4823,India,2007,malting barley,export
4824,India,2008,malting barley,export
4825,India,2009,malting barley,export
4826,India,2010,malting barley,export
4827,India,2011,malting barley,export
4828,India,2012,malting barley,export
4829,India,2013,malting barley,export
4830,India,2014,malting barley,export
4831,India,2015,malting barley,export
4839,Peru,1990,malting barley,export
4840,Peru,1991,malting barley,export
4841,Peru,1992,malting barley,export
4842,Peru,1993,malting barley,export
4843,Peru,1994,malting barley,export
4844,Peru,1995,malting barley,export
4845,Peru,1996,malting barley,export
4846,Peru,1997,malting barley,export
4847,Peru,1998,malting barley,export
4848,Peru,1999,malting barley,export
4849,Peru,1900,malting barley,export
4850,Peru,2001,malting barley,export
4851,Peru,2002,malting barley,export
4852,Peru,2003,malting barley,export
4853,Peru,2004,malting barley,export
4854,Peru,2005,malting barley,export
4855,Peru,2006,malting barley,export
4856,Peru,2007,malting barley,export
4857,Peru,2008,malting barley,export
4858,Peru,2009,malting barley,export
4859,Peru,2010,malting barley,export
4860,Peru,2011,malting barley,export
4861,Peru,2012,malting barley,export
4862,Peru,2013,malting barley,export
4863,Peru,2014,malting barley,export
4864,Peru,2015,malting barley,export
4872,Argentina,1990,malting barley,export
4873,Argentina,1991,malting barley,export
4874,Argentina,1992,malting barley,export
4875,Argentina,1993,malting barley,export
4876,Argentina,1994,malting barley,export
4877,Argentina,1995,malting barley,export
4878,Argentina,1996,malting barley,export
4879,Argentina,1997,malting barley,export
4880,Argentina,1998,malting barley,export
4881,Argentina,1999,malting barley,export
4882,Argentina,1900,malting barley,export
4883,Argentina,2001,malting barley,export
4884,Argentina,2002,malting barley,export
4885,Argentina,2003,malting barley,export
4886,Argentina,2004,malting barley,export
4887,Argentina,2005,malting barley,export
4888,Argentina,2006,malting barley,export
4889,Argentina,2007,malting barley,export
4890,Argentina,2008,malting barley,export
4891,Argentina,2009,malting barley,export
4892,Argentina,2010,malting barley,export
4893,Argentina,2011,malting barley,export
4894,Argentina,2012,malting barley,export
4895,Argentina,2013,malting barley,export
4896,Argentina,2014,malting barley,export
4897,Argentina,2015,malting barley,export
4905,Australia,1990,malting barley,export
4906,Australia,1991,malting barley,export
4907,Australia,1992,malting barley,export
4908,Australia,1993,malting barley,export
4909,Australia,1994,malting barley,export
4910,Australia,1995,malting barley,export
4911,Australia,1996,malting barley,export
4912,Australia,1997,malting barley,export
4913,Australia,1998,malting barley,export
4914,Australia,1999,malting barley,export
4915,Australia,1900,malting barley,export
4916,Australia,2001,malting barley,export
4917,Australia,2002,malting barley,export
4918,Australia,2003,malting barley,export
4919,Australia,2004,malting barley,export
4920,Australia,2005,malting barley,export
4921,Australia,2006,malting barley,export
4922,Australia,2007,malting barley,export
4923,Australia,2008,malting barley,export
4924,Australia,2009,malting barley,export
4925,Australia,2010,malting barley,export
4926,Australia,2011,malting barley,export
4927,Australia,2012,malting barley,export
4928,Australia,2013,malting barley,export
4929,Australia,2014,malting barley,export
4930,Australia,2015,malting barley,export
4938,Bahamas,1990,malting barley,export
4939,Bahamas,1991,malting barley,export
4940,Bahamas,1992,malting barley,export
4941,Bahamas,1993,malting barley,export
4942,Bahamas,1994,malting barley,export
4943,Bahamas,1995,malting barley,export
4944,Bahamas,1996,malting barley,export
4945,Bahamas,1997,malting barley,export
4946,Bahamas,1998,malting barley,export
4947,Bahamas,1999,malting barley,export
4948,Bahamas,1900,malting barley,export
4949,Bahamas,2001,malting barley,export
4950,Bahamas,2002,malting barley,export
4951,Bahamas,2003,malting barley,export
4952,Bahamas,2004,malting barley,export
4953,Bahamas,2005,malting barley,export
4954,Bahamas,2006,malting barley,export
4955,Bahamas,2007,malting barley,export
4956,Bahamas,2008,malting barley,export
4957,Bahamas,2009,malting barley,export
4958,Bahamas,2010,malting barley,export
4959,Bahamas,2011,malting barley,export
4960,Bahamas,2012,malting barley,export
4961,Bahamas,2013,malting barley,export
4962,Bahamas,2014,malting barley,export
4963,Bahamas,2015,malting barley,export
4971,Bermuda,1990,malting barley,export
4972,Bermuda,1991,malting barley,export
4973,Bermuda,1992,malting barley,export
4974,Bermuda,1993,malting barley,export
4975,Bermuda,1994,malting barley,export
4976,Bermuda,1995,malting barley,export
4977,Bermuda,1996,malting barley,export
4978,Bermuda,1997,malting barley,export
4979,Bermuda,1998,malting barley,export
4980,Bermuda,1999,malting barley,export
4981,Bermuda,1900,malting barley,export
4982,Bermuda,2001,malting barley,export
4983,Bermuda,2002,malting barley,export
4984,Bermuda,2003,malting barley,export
4985,Bermuda,2004,malting barley,export
4986,Bermuda,2005,malting barley,export
4987,Bermuda,2006,malting barley,export
4988,Bermuda,2007,malting barley,export
4989,Bermuda,2008,malting barley,export
4990,Bermuda,2009,malting barley,export
4991,Bermuda,2010,malting barley,export
4992,Bermuda,2011,malting barley,export
4993,Bermuda,2012,malting barley,export
4994,Bermuda,2013,malting barley,export
4995,Bermuda,2014,malting barley,export
4996,Bermuda,2015,malting barley,export
5004,Brazil,1990,malting barley,export
5005,Brazil,1991,malting barley,export
5006,Brazil,1992,malting barley,export
5007,Brazil,1993,malting barley,export
5008,Brazil,1994,malting barley,export
5009,Brazil,1995,malting barley,export
5010,Brazil,1996,malting barley,export
5011,Brazil,1997,malting barley,export
5012,Brazil,1998,malting barley,export
5013,Brazil,1999,malting barley,export
5014,Brazil,1900,malting barley,export
5015,Brazil,2001,malting barley,export
5016,Brazil,2002,malting barley,export
5017,Brazil,2003,malting barley,export
5018,Brazil,2004,malting barley,export
5019,Brazil,2005,malting barley,export
5020,Brazil,2006,malting barley,export
5021,Brazil,2007,malting barley,export
5022,Brazil,2008,malting barley,export
5023,Brazil,2009,malting barley,export
5024,Brazil,2010,malting barley,export
5025,Brazil,2011,malting barley,export
5026,Brazil,2012,malting barley,export
5027,Brazil,2013,malting barley,export
5028,Brazil,2014,malting barley,export
5029,Brazil,2015,malting barley,export
5037,Colombia,1990,malting barley,export
5038,Colombia,1991,malting barley,export
5039,Colombia,1992,malting barley,export
5040,Colombia,1993,malting barley,export
5041,Colombia,1994,malting barley,export
5042,Colombia,1995,malting barley,export
5043,Colombia,1996,malting barley,export
5044,Colombia,1997,malting barley,export
5045,Colombia,1998,malting barley,export
5046,Colombia,1999,malting barley,export
5047,Colombia,1900,malting barley,export
5048,Colombia,2001,malting barley,export
5049,Colombia,2002,malting barley,export
5050,Colombia,2003,malting barley,export
5051,Colombia,2004,malting barley,export
5052,Colombia,2005,malting barley,export
5053,Colombia,2006,malting barley,export
5054,Colombia,2007,malting barley,export
5055,Colombia,2008,malting barley,export
5056,Colombia,2009,malting barley,export
5057,Colombia,2010,malting barley,export
5058,Colombia,2011,malting barley,export
5059,Colombia,2012,malting barley,export
5060,Colombia,2013,malting barley,export
5061,Colombia,2014,malting barley,export
5062,Colombia,2015,malting barley,export
5070,Dominican Republic,1990,malting barley,export
5071,Dominican Republic,1991,malting barley,export
5072,Dominican Republic,1992,malting barley,export
5073,Dominican Republic,1993,malting barley,export
5074,Dominican Republic,1994,malting barley,export
5075,Dominican Republic,1995,malting barley,export
5076,Dominican Republic,1996,malting barley,export
5077,Dominican Republic,1997,malting barley,export
5078,Dominican Republic,1998,malting barley,export
5079,Dominican Republic,1999,malting barley,export
5080,Dominican Republic,1900,malting barley,export
5081,Dominican Republic,2001,malting barley,export
5082,Dominican Republic,2002,malting barley,export
5083,Dominican Republic,2003,malting barley,export
5084,Dominican Republic,2004,malting barley,export
5085,Dominican Republic,2005,malting barley,export
5086,Dominican Republic,2006,malting barley,export
5087,Dominican Republic,2007,malting barley,export
5088,Dominican Republic,2008,malting barley,export
5089,Dominican Republic,2009,malting barley,export
5090,Dominican Republic,2010,malting barley,export
5091,Dominican Republic,2011,malting barley,export
5092,Dominican Republic,2012,malting barley,export
5093,Dominican Republic,2013,malting barley,export
5094,Dominican Republic,2014,malting barley,export
5095,Dominican Republic,2015,malting barley,export
5103,Ecuador,1990,malting barley,export
5104,Ecuador,1991,malting barley,export
5105,Ecuador,1992,malting barley,export
5106,Ecuador,1993,malting barley,export
5107,Ecuador,1994,malting barley,export
5108,Ecuador,1995,malting barley,export
5109,Ecuador,1996,malting barley,export
5110,Ecuador,1997,malting barley,export
5111,Ecuador,1998,malting barley,export
5112,Ecuador,1999,malting barley,export
5113,Ecuador,1900,malting barley,export
5114,Ecuador,2001,malting barley,export
5115,Ecuador,2002,malting barley,export
5116,Ecuador,2003,malting barley,export
5117,Ecuador,2004,malting barley,export
5118,Ecuador,2005,malting barley,export
5119,Ecuador,2006,malting barley,export
5120,Ecuador,2007,malting barley,export
5121,Ecuador,2008,malting barley,export
5122,Ecuador,2009,malting barley,export
5123,Ecuador,2010,malting barley,export
5124,Ecuador,2011,malting barley,export
5125,Ecuador,2012,malting barley,export
5126,Ecuador,2013,malting barley,export
5127,Ecuador,2014,malting barley,export
5128,Ecuador,2015,malting barley,export
5136,Egypt,1990,malting barley,export
5137,Egypt,1991,malting barley,export
5138,Egypt,1992,malting barley,export
5139,Egypt,1993,malting barley,export
5140,Egypt,1994,malting barley,export
5141,Egypt,1995,malting barley,export
5142,Egypt,1996,malting barley,export
5143,Egypt,1997,malting barley,export
5144,Egypt,1998,malting barley,export
5145,Egypt,1999,malting barley,export
5146,Egypt,1900,malting barley,export
5147,Egypt,2001,malting barley,export
5148,Egypt,2002,malting barley,export
5149,Egypt,2003,malting barley,export
5150,Egypt,2004,malting barley,export
5151,Egypt,2005,malting barley,export
5152,Egypt,2006,malting barley,export
5153,Egypt,2007,malting barley,export
5154,Egypt,2008,malting barley,export
5155,Egypt,2009,malting barley,export
5156,Egypt,2010,malting barley,export
5157,Egypt,2011,malting barley,export
5158,Egypt,2012,malting barley,export
5159,Egypt,2013,malting barley,export
5160,Egypt,2014,malting barley,export
5161,Egypt,2015,malting barley,export
5169,Haiti,1990,malting barley,export
5170,Haiti,1991,malting barley,export
5171,Haiti,1992,malting barley,export
5172,Haiti,1993,malting barley,export
5173,Haiti,1994,malting barley,export
5174,Haiti,1995,malting barley,export
5175,Haiti,1996,malting barley,export
5176,Haiti,1997,malting barley,export
5177,Haiti,1998,malting barley,export
5178,Haiti,1999,malting barley,export
5179,Haiti,1900,malting barley,export
5180,Haiti,2001,malting barley,export
5181,Haiti,2002,malting barley,export
5182,Haiti,2003,malting barley,export
5183,Haiti,2004,malting barley,export
5184,Haiti,2005,malting barley,export
5185,Haiti,2006,malting barley,export
5186,Haiti,2007,malting barley,export
5187,Haiti,2008,malting barley,export
5188,Haiti,2009,malting barley,export
5189,Haiti,2010,malting barley,export
5190,Haiti,2011,malting barley,export
5191,Haiti,2012,malting barley,export
5192,Haiti,2013,malting barley,export
5193,Haiti,2014,malting barley,export
5194,Haiti,2015,malting barley,export
5202,Honduras,1990,malting barley,export
5203,Honduras,1991,malting barley,export
5204,Honduras,1992,malting barley,export
5205,Honduras,1993,malting barley,export
5206,Honduras,1994,malting barley,export
5207,Honduras,1995,malting barley,export
5208,Honduras,1996,malting barley,export
5209,Honduras,1997,malting barley,export
5210,Honduras,1998,malting barley,export
5211,Honduras,1999,malting barley,export
5212,Honduras,1900,malting barley,export
5213,Honduras,2001,malting barley,export
5214,Honduras,2002,malting barley,export
5215,Honduras,2003,malting barley,export
5216,Honduras,2004,malting barley,export
5217,Honduras,2005,malting barley,export
5218,Honduras,2006,malting barley,export
5219,Honduras,2007,malting barley,export
5220,Honduras,2008,malting barley,export
5221,Honduras,2009,malting barley,export
5222,Honduras,2010,malting barley,export
5223,Honduras,2011,malting barley,export
5224,Honduras,2012,malting barley,export
5225,Honduras,2013,malting barley,export
5226,Honduras,2014,malting barley,export
5227,Honduras,2015,malting barley,export
5235,Indonesia,1990,malting barley,export
5236,Indonesia,1991,malting barley,export
5237,Indonesia,1992,malting barley,export
5238,Indonesia,1993,malting barley,export
5239,Indonesia,1994,malting barley,export
5240,Indonesia,1995,malting barley,export
5241,Indonesia,1996,malting barley,export
5242,Indonesia,1997,malting barley,export
5243,Indonesia,1998,malting barley,export
5244,Indonesia,1999,malting barley,export
5245,Indonesia,1900,malting barley,export
5246,Indonesia,2001,malting barley,export
5247,Indonesia,2002,malting barley,export
5248,Indonesia,2003,malting barley,export
5249,Indonesia,2004,malting barley,export
5250,Indonesia,2005,malting barley,export
5251,Indonesia,2006,malting barley,export
5252,Indonesia,2007,malting barley,export
5253,Indonesia,2008,malting barley,export
5254,Indonesia,2009,malting barley,export
5255,Indonesia,2010,malting barley,export
5256,Indonesia,2011,malting barley,export
5257,Indonesia,2012,malting barley,export
5258,Indonesia,2013,malting barley,export
5259,Indonesia,2014,malting barley,export
5260,Indonesia,2015,malting barley,export
5268,Israel,1990,malting barley,export
5269,Israel,1991,malting barley,export
5270,Israel,1992,malting barley,export
5271,Israel,1993,malting barley,export
5272,Israel,1994,malting barley,export
5273,Israel,1995,malting barley,export
5274,Israel,1996,malting barley,export
5275,Israel,1997,malting barley,export
5276,Israel,1998,malting barley,export
5277,Israel,1999,malting barley,export
5278,Israel,1900,malting barley,export
5279,Israel,2001,malting barley,export
5280,Israel,2002,malting barley,export
5281,Israel,2003,malting barley,export
5282,Israel,2004,malting barley,export
5283,Israel,2005,malting barley,export
5284,Israel,2006,malting barley,export
5285,Israel,2007,malting barley,export
5286,Israel,2008,malting barley,export
5287,Israel,2009,malting barley,export
5288,Israel,2010,malting barley,export
5289,Israel,2011,malting barley,export
5290,Israel,2012,malting barley,export
5291,Israel,2013,malting barley,export
5292,Israel,2014,malting barley,export
5293,Israel,2015,malting barley,export
5301,Jamaica,1990,malting barley,export
5302,Jamaica,1991,malting barley,export
5303,Jamaica,1992,malting barley,export
5304,Jamaica,1993,malting barley,export
5305,Jamaica,1994,malting barley,export
5306,Jamaica,1995,malting barley,export
5307,Jamaica,1996,malting barley,export
5308,Jamaica,1997,malting barley,export
5309,Jamaica,1998,malting barley,export
5310,Jamaica,1999,malting barley,export
5311,Jamaica,1900,malting barley,export
